"G","X","id","cluster","period","Y","treat"
4,0.810022697807661,2053,25,3,3.70461180805911,1
4,0.810022697807661,2053,25,4,5.97316482654907,1
3,0.450557389437826,2055,42,1,4.49803099560384,1
3,0.450557389437826,2055,42,2,6.84680205922683,1
3,0.450557389437826,2055,42,3,9.54520827883632,1
3,0.450557389437826,2055,42,4,11.0617494203031,1
3,1.84725721089645,2056,4,1,2.74667606374802,1
3,1.84725721089645,2056,4,2,3.98232182251562,1
3,1.84725721089645,2056,4,3,9.7679099885461,1
3,1.84725721089645,2056,4,4,14.9831894385368,1
2,1.73088271198531,2057,11,1,7.35042100716428,1
2,1.73088271198531,2057,11,2,12.2857727007979,1
2,1.73088271198531,2057,11,3,15.6013184644963,1
2,1.73088271198531,2057,11,4,18.2209526276392,1
2,0.151123673511448,2059,40,1,0.334075668094083,1
2,0.151123673511448,2059,40,2,2.89600080293151,1
2,0.151123673511448,2059,40,3,5.50688407268324,1
2,0.151123673511448,2059,40,4,6.99679507307396,1
2,-0.692747619532958,2061,18,1,4.4757093655635,1
2,-0.692747619532958,2061,18,2,4.07515421031595,1
2,-0.692747619532958,2061,18,3,5.07882159095824,1
2,-0.692747619532958,2061,18,4,6.16477112944172,1
3,-0.472698989729265,2062,23,1,3.38620441285369,1
3,-0.472698989729265,2062,23,2,5.87428353529863,1
3,-0.472698989729265,2062,23,3,5.52468366348104,1
3,-0.472698989729265,2062,23,4,7.26942519472882,1
3,-0.0659542768592162,2064,42,1,5.56226696763433,1
3,-0.0659542768592162,2064,42,2,6.55072626779689,1
3,-0.0659542768592162,2064,42,3,8.5001371593703,1
3,-0.0659542768592162,2064,42,4,9.8140268731799,1
4,-0.30345734651615,2065,50,1,0.466043815890627,1
4,-0.30345734651615,2065,50,2,-0.87663078246649,1
4,-0.30345734651615,2065,50,3,0.749050924457817,1
4,-0.30345734651615,2065,50,4,1.19017164037447,1
2,1.39957543179409,2066,44,1,2.4129392789569,1
2,1.39957543179409,2066,44,2,7.46038690125875,1
2,1.39957543179409,2066,44,3,11.8182385515469,1
2,1.39957543179409,2066,44,4,14.7380575753106,1
3,-0.145794144080568,2067,24,1,4.99544220112181,1
3,-0.145794144080568,2067,24,2,5.59205791343109,1
3,-0.145794144080568,2067,24,3,8.04906933877773,1
3,-0.145794144080568,2067,24,4,10.6742842036084,1
4,-0.278062543906092,2070,12,1,2.0239748503323,1
4,-0.278062543906092,2070,12,2,2.16056597101117,1
4,-0.278062543906092,2070,12,3,1.74420478195117,1
4,-0.278062543906092,2070,12,4,4.19449336149267,1
2,-1.01035270203192,2072,22,1,2.193306566986,1
2,-1.01035270203192,2072,22,2,2.84577848415365,1
2,-1.01035270203192,2072,22,3,6.98498149334731,1
2,-1.01035270203192,2072,22,4,9.29316412783964,1
4,0.541602132318061,2073,32,1,2.78593205593639,1
4,0.541602132318061,2073,32,2,3.79738239492787,1
4,0.541602132318061,2073,32,3,5.69736922736467,1
4,0.541602132318061,2073,32,4,9.44886236488203,1
2,-1.38622853096156,2074,13,1,0.585087688292532,1
2,-1.38622853096156,2074,13,2,1.20736096188608,1
2,-1.38622853096156,2074,13,3,-1.808445266886,1
2,-1.38622853096156,2074,13,4,2.97750336623484,1
4,0.898183773991407,2075,44,1,2.17459597674625,1
4,0.898183773991407,2075,44,2,4.17321913805015,1
4,0.898183773991407,2075,44,3,5.68196410349024,1
4,0.898183773991407,2075,44,4,9.50083654613144,1
4,1.14494955843761,2076,2,1,6.26355622961903,1
4,1.14494955843761,2076,2,2,6.85202672428696,1
4,1.14494955843761,2076,2,3,9.76739003589623,1
4,1.14494955843761,2076,2,4,12.4576407049476,1
3,-2.82839454257869,2077,43,1,1.66850454748744,1
3,-2.82839454257869,2077,43,2,1.82484379487595,1
3,-2.82839454257869,2077,43,3,-0.0674918185412694,1
3,-2.82839454257869,2077,43,4,-2.35460059453098,1
2,2.60372559516697,2078,5,1,5.57767322696969,1
2,2.60372559516697,2078,5,2,8.25926932521069,1
2,2.60372559516697,2078,5,3,14.3462079871989,1
2,2.60372559516697,2078,5,4,20.5281909837481,1
3,0.270744777966722,2079,45,1,1.85541543421781,1
3,0.270744777966722,2079,45,2,6.16377698246145,1
3,0.270744777966722,2079,45,3,8.13511372370303,1
3,0.270744777966722,2079,45,4,7.88640032965385,1
2,0.0804258289340378,2080,12,1,0.053466837704067,1
2,0.0804258289340378,2080,12,2,3.99641905920939,1
2,0.0804258289340378,2080,12,3,4.89058426340082,1
2,0.0804258289340378,2080,12,4,7.00548395187118,1
2,0.00375685742827671,2081,42,1,5.24260545011732,1
2,0.00375685742827671,2081,42,2,4.78956470085102,1
2,0.00375685742827671,2081,42,3,7.79210816591559,1
2,0.00375685742827671,2081,42,4,10.6487171373792,1
3,-0.375510205976649,2083,19,1,3.10669732778678,1
3,-0.375510205976649,2083,19,2,5.16585560994103,1
3,-0.375510205976649,2083,19,3,7.12907982687307,1
3,-0.375510205976649,2083,19,4,6.52362588519011,1
3,-0.834875997376939,2084,16,1,-2.91603012668918,1
3,-0.834875997376939,2084,16,2,-1.71906583368375,1
3,-0.834875997376939,2084,16,3,-1.43789493247884,1
3,-0.834875997376939,2084,16,4,0.198863357458473,1
3,2.31712902066526,2086,31,1,1.69421244765462,1
3,2.31712902066526,2086,31,2,3.95562785459801,1
3,2.31712902066526,2086,31,3,9.10842403971119,1
3,2.31712902066526,2086,31,4,12.3255476572518,1
3,1.36171205944776,2088,25,1,3.3853601319804,1
3,1.36171205944776,2088,25,2,4.86432183690442,1
3,1.36171205944776,2088,25,3,8.99354351329236,1
3,1.36171205944776,2088,25,4,12.518302026959,1
4,-0.014727267482985,2089,40,1,3.11637963487004,1
4,-0.014727267482985,2089,40,2,3.18801980252267,1
4,-0.014727267482985,2089,40,3,4.82478175274291,1
4,-0.014727267482985,2089,40,4,6.25087632999999,1
2,-0.783878787200127,2091,27,1,-1.03863667264455,1
2,-0.783878787200127,2091,27,2,0.796323022343143,1
2,-0.783878787200127,2091,27,3,0.624832218089201,1
2,-0.783878787200127,2091,27,4,2.8901719490481,1
4,0.746056064067992,2092,5,1,3.04548212361898,1
4,0.746056064067992,2092,5,2,4.80597174669503,1
4,0.746056064067992,2092,5,3,7.00512633754779,1
4,0.746056064067992,2092,5,4,7.21710728012586,1
4,0.947340857104908,2094,32,1,2.93315158577926,1
4,0.947340857104908,2094,32,2,4.76531606274179,1
4,0.947340857104908,2094,32,3,8.48518193359428,1
4,0.947340857104908,2094,32,4,12.295896359334,1
4,-0.509174009524895,2095,13,1,2.69597565283445,1
4,-0.509174009524895,2095,13,2,4.50100739974158,1
4,-0.509174009524895,2095,13,3,4.0800070331721,1
4,-0.509174009524895,2095,13,4,4.85468339362835,1
3,-0.164319442366922,2096,50,1,3.50023075384303,1
3,-0.164319442366922,2096,50,2,6.0318082737955,1
3,-0.164319442366922,2096,50,3,6.53043436383667,1
3,-0.164319442366922,2096,50,4,10.2576136873329,1
2,0.751956115135954,2097,28,1,2.38244282550864,1
2,0.751956115135954,2097,28,2,5.87289504011636,1
2,0.751956115135954,2097,28,3,7.4694023781293,1
2,0.751956115135954,2097,28,4,10.2176999217568,1
3,-0.0584324845530821,2099,14,1,0.820777343670333,1
3,-0.0584324845530821,2099,14,2,4.22962339387126,1
3,-0.0584324845530821,2099,14,3,5.88529958948107,1
3,-0.0584324845530821,2099,14,4,6.1459834260364,1
4,0.564840432378209,2101,30,1,4.79488727983216,1
4,0.564840432378209,2101,30,2,7.90859441526356,1
4,0.564840432378209,2101,30,3,8.39780478694587,1
4,0.564840432378209,2101,30,4,9.34366128727349,1
4,-1.45292240119054,2102,28,1,0.858494758412134,1
4,-1.45292240119054,2102,28,2,1.08422293366085,1
4,-1.45292240119054,2102,28,3,-2.10409367267743,1
4,-1.45292240119054,2102,28,4,0.831114102038121,1
4,-1.0665562436586,2103,34,1,7.27249607080168,1
4,-1.0665562436586,2103,34,2,6.15024868002275,1
4,-1.0665562436586,2103,34,3,5.24651996261639,1
4,-1.0665562436586,2103,34,4,7.90916727668353,1
3,1.3012970092684,2105,28,1,2.00171525791757,1
3,1.3012970092684,2105,28,2,3.2114775485024,1
3,1.3012970092684,2105,28,3,6.46630248962988,1
3,1.3012970092684,2105,28,4,9.38941260208133,1
2,-0.975173798155295,2106,10,1,2.99640896268256,1
2,-0.975173798155295,2106,10,2,4.04972627028919,1
2,-0.975173798155295,2106,10,3,4.71360626076528,1
2,-0.975173798155295,2106,10,4,6.14809151627469,1
2,-2.01543213410218,2107,9,1,-0.813213663908674,1
2,-2.01543213410218,2107,9,2,0.0339444892980679,1
2,-2.01543213410218,2107,9,3,2.29363607461319,1
2,-2.01543213410218,2107,9,4,-0.39028872359102,1
2,-0.25621746473016,2109,4,1,1.14897224630894,1
2,-0.25621746473016,2109,4,2,3.55423208770235,1
2,-0.25621746473016,2109,4,3,4.1614465309405,1
2,-0.25621746473016,2109,4,4,7.95431908509004,1
3,1.86471853301125,2113,33,1,4.83771633386052,1
3,1.86471853301125,2113,33,2,7.48823997286155,1
3,1.86471853301125,2113,33,3,14.4321190656274,1
3,1.86471853301125,2113,33,4,15.8788026102345,1
3,-0.212935916407866,2114,36,1,0.859863679595295,1
3,-0.212935916407866,2114,36,2,-0.934664341834016,1
3,-0.212935916407866,2114,36,3,2.28244818678924,1
3,-0.212935916407866,2114,36,4,2.57765518913458,1
3,-0.141208399587534,2115,31,1,1.38196298002679,1
3,-0.141208399587534,2115,31,2,-0.985307265136592,1
3,-0.141208399587534,2115,31,3,3.26076815912453,1
3,-0.141208399587534,2115,31,4,5.23623234482396,1
3,0.0391876642158015,2116,36,1,1.16292638500968,1
3,0.0391876642158015,2116,36,2,1.44248738734181,1
3,0.0391876642158015,2116,36,3,3.36342157505429,1
3,0.0391876642158015,2116,36,4,4.14850479702219,1
4,-1.51517575057434,2118,42,1,1.08278869820349,1
4,-1.51517575057434,2118,42,2,1.67524462714099,1
4,-1.51517575057434,2118,42,3,0.320660322877438,1
4,-1.51517575057434,2118,42,4,0.658468996774001,1
4,0.802263532312006,2119,18,1,4.18621727744901,1
4,0.802263532312006,2119,18,2,6.58556925150893,1
4,0.802263532312006,2119,18,3,8.76749379428509,1
4,0.802263532312006,2119,18,4,9.81080571819554,1
2,0.0171903759731808,2120,41,1,2.83200093290259,1
2,0.0171903759731808,2120,41,2,5.52090783725287,1
2,0.0171903759731808,2120,41,3,8.32875940050407,1
2,0.0171903759731808,2120,41,4,9.44096755458783,1
4,0.0368869616170863,2121,41,1,1.57885818817143,1
4,0.0368869616170863,2121,41,2,4.30862337509005,1
4,0.0368869616170863,2121,41,3,8.0663161297926,1
4,0.0368869616170863,2121,41,4,7.76285305951415,1
2,0.532518022091282,2122,22,1,-1.67997539824103,1
2,0.532518022091282,2122,22,2,3.70640966380328,1
2,0.532518022091282,2122,22,3,5.24829775254661,1
2,0.532518022091282,2122,22,4,8.34028506484161,1
4,-0.0991109543249691,2123,45,1,2.96205467467011,1
4,-0.0991109543249691,2123,45,2,3.90088746786534,1
4,-0.0991109543249691,2123,45,3,5.72499563190085,1
4,-0.0991109543249691,2123,45,4,6.88002562704846,1
3,-2.09986276406457,2124,42,1,2.08992411892778,1
3,-2.09986276406457,2124,42,2,1.43410787797358,1
3,-2.09986276406457,2124,42,3,0.940449376254491,1
3,-2.09986276406457,2124,42,4,1.29957501747976,1
2,0.626776683115649,2125,36,1,4.86305239416969,1
2,0.626776683115649,2125,36,2,8.83606133623355,1
2,0.626776683115649,2125,36,3,9.68903750125107,1
2,0.626776683115649,2125,36,4,13.5767044787658,1
4,2.28745440101699,2126,44,1,4.65978377515383,1
4,2.28745440101699,2126,44,2,9.38570371520941,1
4,2.28745440101699,2126,44,3,12.02376189338,1
4,2.28745440101699,2126,44,4,17.3397163779007,1
4,0.239170005231396,2128,29,1,4.93650477869135,1
4,0.239170005231396,2128,29,2,4.07899622887062,1
4,0.239170005231396,2128,29,3,4.64661386159091,1
4,0.239170005231396,2128,29,4,7.83170620372582,1
2,-0.348187364974617,2129,30,1,4.96690162029965,1
2,-0.348187364974617,2129,30,2,5.23825488260288,1
2,-0.348187364974617,2129,30,3,8.00058410055682,1
2,-0.348187364974617,2129,30,4,8.01927727351864,1
2,-0.275461448579243,2130,12,1,5.18409990858606,1
2,-0.275461448579243,2130,12,2,5.85155340299837,1
2,-0.275461448579243,2130,12,3,5.09294767976421,1
2,-0.275461448579243,2130,12,4,10.646597666121,1
2,-0.644603631946247,2131,38,1,1.40585716259725,1
2,-0.644603631946247,2131,38,2,6.34838032341199,1
2,-0.644603631946247,2131,38,3,6.0972920388367,1
2,-0.644603631946247,2131,38,4,6.72167033367796,1
2,-0.40831928924557,2132,3,1,3.15508169676507,1
2,-0.40831928924557,2132,3,2,3.20136825765664,1
2,-0.40831928924557,2132,3,3,6.96311481806645,1
2,-0.40831928924557,2132,3,4,6.18847953771138,1
4,1.49978585490624,2133,43,1,3.10353971164475,1
4,1.49978585490624,2133,43,2,5.60534483794733,1
4,1.49978585490624,2133,43,3,7.45958350076826,1
4,1.49978585490624,2133,43,4,11.5441769215098,1
3,0.426615669036962,2135,44,1,7.18587315778341,1
3,0.426615669036962,2135,44,2,6.05358115929757,1
3,0.426615669036962,2135,44,3,10.84041805422,1
3,0.426615669036962,2135,44,4,12.8453461294015,1
2,0.0736354350059503,2136,31,1,3.30788244742131,1
2,0.0736354350059503,2136,31,2,6.47781496192716,1
2,0.0736354350059503,2136,31,3,6.61881699077617,1
2,0.0736354350059503,2136,31,4,9.84714608603799,1
2,-0.299542101280832,2137,23,1,-0.585245074395604,1
2,-0.299542101280832,2137,23,2,0.997672560425823,1
2,-0.299542101280832,2137,23,3,4.12759760950454,1
2,-0.299542101280832,2137,23,4,3.9979470716358,1
4,1.28822021441653,2138,12,1,4.93429775469192,1
4,1.28822021441653,2138,12,2,5.81329860109662,1
4,1.28822021441653,2138,12,3,12.032208039214,1
4,1.28822021441653,2138,12,4,11.985985985812,1
4,0.905090106192827,2139,20,1,4.0145854979024,1
4,0.905090106192827,2139,20,2,6.11527978415413,1
4,0.905090106192827,2139,20,3,10.4396678717304,1
4,0.905090106192827,2139,20,4,12.6468301523918,1
3,-0.100503829020867,2140,18,1,4.01429139758204,1
3,-0.100503829020867,2140,18,2,5.19999749420656,1
3,-0.100503829020867,2140,18,3,6.81525201572113,1
3,-0.100503829020867,2140,18,4,10.6940131357134,1
3,0.536250596678698,2141,4,1,2.68694100289273,1
3,0.536250596678698,2141,4,2,4.45331735656683,1
3,0.536250596678698,2141,4,3,7.2912172000971,1
3,0.536250596678698,2141,4,4,7.76783332146651,1
3,1.69314172105899,2143,5,1,3.55444034628566,1
3,1.69314172105899,2143,5,2,7.76095021427972,1
3,1.69314172105899,2143,5,3,10.0900913453139,1
3,1.69314172105899,2143,5,4,13.8975606026743,1
3,1.46598526209502,2144,25,1,2.29175273610634,1
3,1.46598526209502,2144,25,2,4.03746963057488,1
3,1.46598526209502,2144,25,3,8.11048886563285,1
3,1.46598526209502,2144,25,4,13.2167854269322,1
2,-0.119971111170565,2146,8,1,1.12042491759804,1
2,-0.119971111170565,2146,8,2,3.23456319342863,1
2,-0.119971111170565,2146,8,3,3.84938969257692,1
2,-0.119971111170565,2146,8,4,4.61844554441768,1
4,2.20368067297798,2148,41,1,9.70414511083823,1
4,2.20368067297798,2148,41,2,12.5791705262146,1
4,2.20368067297798,2148,41,3,14.0539599989442,1
4,2.20368067297798,2148,41,4,18.651752708016,1
3,-0.521979517057672,2149,47,1,-1.97311162947976,1
3,-0.521979517057672,2149,47,2,-0.596624227504677,1
3,-0.521979517057672,2149,47,3,0.248516230624779,1
3,-0.521979517057672,2149,47,4,3.10060392644788,1
3,-0.946278471433046,2151,13,1,3.57233174918468,1
3,-0.946278471433046,2151,13,2,1.96037435926856,1
3,-0.946278471433046,2151,13,3,2.86597939720318,1
3,-0.946278471433046,2151,13,4,4.43573391921975,1
4,1.91372873538222,2152,17,1,7.13778639101627,1
4,1.91372873538222,2152,17,2,9.50705535430028,1
4,1.91372873538222,2152,17,3,10.7426641822105,1
4,1.91372873538222,2152,17,4,14.3960888363792,1
4,1.66245495603237,2154,13,1,1.1670110168045,1
4,1.66245495603237,2154,13,2,5.32774781107182,1
4,1.66245495603237,2154,13,3,8.42412777772978,1
4,1.66245495603237,2154,13,4,11.1370075386859,1
3,-0.340848077032108,2155,33,1,7.65297424606742,1
3,-0.340848077032108,2155,33,2,6.24867877007537,1
3,-0.340848077032108,2155,33,3,9.37269392842353,1
3,-0.340848077032108,2155,33,4,8.88624330960033,1
4,1.39627834609943,2156,10,1,2.82682170057751,1
4,1.39627834609943,2156,10,2,8.49733964937389,1
4,1.39627834609943,2156,10,3,10.2543173775759,1
4,1.39627834609943,2156,10,4,15.164084668714,1
3,0.365057883794948,2157,44,1,5.06382955834464,1
3,0.365057883794948,2157,44,2,5.04034046415008,1
3,0.365057883794948,2157,44,3,6.71052776990416,1
3,0.365057883794948,2157,44,4,10.885889222603,1
3,-0.333841902468609,2158,25,1,0.837008246238442,1
3,-0.333841902468609,2158,25,2,3.25906279363261,1
3,-0.333841902468609,2158,25,3,3.50164826496575,1
3,-0.333841902468609,2158,25,4,3.88174342592905,1
3,0.872187706278241,2159,9,1,7.6372569569408,1
3,0.872187706278241,2159,9,2,8.35055249766591,1
3,0.872187706278241,2159,9,3,11.8751349319841,1
3,0.872187706278241,2159,9,4,15.6732183999472,1
3,1.17567532919645,2160,25,1,6.19439558984839,1
3,1.17567532919645,2160,25,2,7.23742515017974,1
3,1.17567532919645,2160,25,3,12.1976627328085,1
3,1.17567532919645,2160,25,4,13.4909820810395,1
2,1.0714113403539,2162,28,1,2.32747093778688,1
2,1.0714113403539,2162,28,2,6.59987473712363,1
2,1.0714113403539,2162,28,3,9.23501803684744,1
2,1.0714113403539,2162,28,4,12.1575611960607,1
2,1.2488174773229,2163,46,1,2.93622913567239,1
2,1.2488174773229,2163,46,2,6.88133696009572,1
2,1.2488174773229,2163,46,3,10.0454330387611,1
2,1.2488174773229,2163,46,4,13.4471888593438,1
2,2.28591167717425,2165,16,1,2.16332829674495,1
2,2.28591167717425,2165,16,2,6.31079441988847,1
2,2.28591167717425,2165,16,3,9.70596378187707,1
2,2.28591167717425,2165,16,4,15.2645836007401,1
2,-0.290883560542048,2166,48,1,3.4359163672801,1
2,-0.290883560542048,2166,48,2,5.47602467958903,1
2,-0.290883560542048,2166,48,3,7.05350536713712,1
2,-0.290883560542048,2166,48,4,9.20498567153697,1
2,-0.92289533582085,2168,33,1,2.15876353555109,1
2,-0.92289533582085,2168,33,2,2.5434835076219,1
2,-0.92289533582085,2168,33,3,3.05888026127121,1
2,-0.92289533582085,2168,33,4,5.34673357857978,1
2,-0.531850417809567,2169,6,1,5.944153789925,1
2,-0.531850417809567,2169,6,2,5.6709180978601,1
2,-0.531850417809567,2169,6,3,9.85301452421846,1
2,-0.531850417809567,2169,6,4,9.45646079744838,1
4,-1.18917521519678,2172,26,1,1.1287773372855,1
4,-1.18917521519678,2172,26,2,0.138702742773449,1
4,-1.18917521519678,2172,26,3,-0.450319831423918,1
4,-1.18917521519678,2172,26,4,2.68782725050424,1
4,-0.922261964688388,2176,47,1,2.94771833069291,1
4,-0.922261964688388,2176,47,2,2.22367791303519,1
4,-0.922261964688388,2176,47,3,1.49686571759775,1
4,-0.922261964688388,2176,47,4,3.48070597931936,1
4,0.821633313169744,2179,2,1,3.55476415501916,1
4,0.821633313169744,2179,2,2,3.8055678329863,1
4,0.821633313169744,2179,2,3,6.27288941018739,1
4,0.821633313169744,2179,2,4,10.8898844156798,1
2,-0.390113673617458,2180,20,1,5.39885673405192,1
2,-0.390113673617458,2180,20,2,6.94649778244299,1
2,-0.390113673617458,2180,20,3,8.69034160872362,1
2,-0.390113673617458,2180,20,4,8.838680698299,1
3,-0.274860734958009,2181,9,1,3.3484010826036,1
3,-0.274860734958009,2181,9,2,3.48443830175943,1
3,-0.274860734958009,2181,9,3,5.72953013866775,1
3,-0.274860734958009,2181,9,4,7.92718696216761,1
3,1.84340820650983,2182,39,1,3.37212161260445,1
3,1.84340820650983,2182,39,2,6.63180626570434,1
3,1.84340820650983,2182,39,3,11.1784244294395,1
3,1.84340820650983,2182,39,4,13.4255547587313,1
2,-0.232597997535539,2183,16,1,3.48242035582567,1
2,-0.232597997535539,2183,16,2,5.03016519643028,1
2,-0.232597997535539,2183,16,3,6.83320700654547,1
2,-0.232597997535539,2183,16,4,7.95939477036443,1
4,0.869919928101829,2184,14,1,6.74959631449948,1
4,0.869919928101829,2184,14,2,6.43022815279571,1
4,0.869919928101829,2184,14,3,8.98652488361929,1
4,0.869919928101829,2184,14,4,11.0968398708057,1
4,0.436140173460556,2185,50,1,-0.536807342961412,1
4,0.436140173460556,2185,50,2,3.25060958911638,1
4,0.436140173460556,2185,50,3,4.88403894012803,1
4,0.436140173460556,2185,50,4,7.53883223305063,1
3,0.2282865620343,2186,27,1,-0.160901133768977,1
3,0.2282865620343,2186,27,2,-0.72216701838865,1
3,0.2282865620343,2186,27,3,2.15448304401817,1
3,0.2282865620343,2186,27,4,7.04457110738655,1
4,0.0495148503506604,2187,22,1,5.55887996257549,1
4,0.0495148503506604,2187,22,2,8.53160907321469,1
4,0.0495148503506604,2187,22,3,10.7103805379735,1
4,0.0495148503506604,2187,22,4,10.7354762162603,1
3,-0.557369199313343,2188,40,1,1.44863262752308,1
3,-0.557369199313343,2188,40,2,4.50111088014541,1
3,-0.557369199313343,2188,40,3,3.50717267789344,1
3,-0.557369199313343,2188,40,4,5.94578644724394,1
2,0.191657325355381,2192,5,1,1.31184783534104,1
2,0.191657325355381,2192,5,2,2.63067889789071,1
2,0.191657325355381,2192,5,3,6.56162497171381,1
2,0.191657325355381,2192,5,4,9.043994923275,1
4,2.51255380035701,2193,49,1,5.32785527440503,1
4,2.51255380035701,2193,49,2,6.74759618253849,1
4,2.51255380035701,2193,49,3,10.4103595589229,1
4,2.51255380035701,2193,49,4,15.9634098215219,1
2,-0.150575788278743,2197,20,1,1.83086833781029,1
2,-0.150575788278743,2197,20,2,2.56933855801362,1
2,-0.150575788278743,2197,20,3,2.09325694674238,1
2,-0.150575788278743,2197,20,4,4.57762193122631,1
2,-0.191039577370998,2198,23,1,6.75883672291672,1
2,-0.191039577370998,2198,23,2,6.80740718288513,1
2,-0.191039577370998,2198,23,3,9.69182061986839,1
2,-0.191039577370998,2198,23,4,9.86637288619854,1
4,0.279276677929427,2199,15,1,6.94695939480946,1
4,0.279276677929427,2199,15,2,6.11368071011665,1
4,0.279276677929427,2199,15,3,8.55496863511945,1
4,0.279276677929427,2199,15,4,9.81939407257353,1
2,2.06703973622206,2200,8,1,6.71821646169165,1
2,2.06703973622206,2200,8,2,12.7397762758541,1
2,2.06703973622206,2200,8,3,15.4623712316209,1
2,2.06703973622206,2200,8,4,19.2223074211083,1
4,0.530009242842766,2201,39,1,0.984906299662242,1
4,0.530009242842766,2201,39,2,4.73484331710132,1
4,0.530009242842766,2201,39,3,8.25925831492929,1
4,0.530009242842766,2201,39,4,7.49758000158406,1
4,-1.11087346388064,2202,5,1,2.13869191873487,1
4,-1.11087346388064,2202,5,2,-1.09903767346415,1
4,-1.11087346388064,2202,5,3,0.964955356855354,1
4,-1.11087346388064,2202,5,4,1.11800095675858,1
4,0.62604679952239,2203,15,1,2.33757396818943,1
4,0.62604679952239,2203,15,2,5.36467761462883,1
4,0.62604679952239,2203,15,3,6.18210264685366,1
4,0.62604679952239,2203,15,4,8.66312165319924,1
3,1.90038222364641,2205,24,1,5.56941445927178,1
3,1.90038222364641,2205,24,2,8.51368648836328,1
3,1.90038222364641,2205,24,3,12.2735031009186,1
3,1.90038222364641,2205,24,4,17.7603228436236,1
2,0.208146857364145,2207,37,1,2.8744319926097,1
2,0.208146857364145,2207,37,2,3.32462734377703,1
2,0.208146857364145,2207,37,3,7.030957442823,1
2,0.208146857364145,2207,37,4,8.02225739053747,1
3,0.83353949575334,2208,30,1,2.34931919606147,1
3,0.83353949575334,2208,30,2,4.71417186685849,1
3,0.83353949575334,2208,30,3,6.02886832407536,1
3,0.83353949575334,2208,30,4,8.35967337007053,1
2,0.621901353249868,2209,29,1,0.421397466655927,1
2,0.621901353249868,2209,29,2,2.4478366247654,1
2,0.621901353249868,2209,29,3,6.37352391343463,1
2,0.621901353249868,2209,29,4,8.42542976810335,1
4,0.298339521504686,2210,46,1,1.54791868785853,1
4,0.298339521504686,2210,46,2,2.90933910677171,1
4,0.298339521504686,2210,46,3,3.6881610938435,1
4,0.298339521504686,2210,46,4,7.67092900567329,1
2,0.150804533110972,2211,26,1,5.49124851062623,1
2,0.150804533110972,2211,26,2,6.38889513678254,1
2,0.150804533110972,2211,26,3,8.5913832643907,1
2,0.150804533110972,2211,26,4,12.9305705047229,1
4,1.53630489458349,2212,41,1,4.02877935739571,1
4,1.53630489458349,2212,41,2,8.05265225792403,1
4,1.53630489458349,2212,41,3,11.5383714782912,1
4,1.53630489458349,2212,41,4,13.4431368909808,1
3,-1.60090892642737,2213,16,1,2.53201512856838,1
3,-1.60090892642737,2213,16,2,2.98293868463677,1
3,-1.60090892642737,2213,16,3,3.96396007345312,1
3,-1.60090892642737,2213,16,4,3.44907101332286,1
2,-0.543511066118382,2214,14,1,5.08412305418744,1
2,-0.543511066118382,2214,14,2,7.06726311732304,1
2,-0.543511066118382,2214,14,3,5.26564756839284,1
2,-0.543511066118382,2214,14,4,7.63124459326365,1
4,-0.428803102140995,2215,18,1,3.05076477026587,1
4,-0.428803102140995,2215,18,2,3.15005194934617,1
4,-0.428803102140995,2215,18,3,6.56112736052701,1
4,-0.428803102140995,2215,18,4,5.69872193684698,1
4,0.577372019989834,2216,31,1,3.8920877364654,1
4,0.577372019989834,2216,31,2,6.70446644109948,1
4,0.577372019989834,2216,31,3,6.51524011695171,1
4,0.577372019989834,2216,31,4,9.13214126468319,1
4,0.399290696044303,2217,10,1,5.22502636502893,1
4,0.399290696044303,2217,10,2,6.09081905805555,1
4,0.399290696044303,2217,10,3,7.20601343374093,1
4,0.399290696044303,2217,10,4,9.3753150809346,1
4,-0.79867936259268,2218,22,1,0.653585199839478,1
4,-0.79867936259268,2218,22,2,0.484615020644968,1
4,-0.79867936259268,2218,22,3,-1.60039495940118,1
4,-0.79867936259268,2218,22,4,-0.272043354926439,1
3,-1.78201189702325,2219,26,1,1.07948854850465,1
3,-1.78201189702325,2219,26,2,3.39454655473121,1
3,-1.78201189702325,2219,26,3,0.549576202931864,1
3,-1.78201189702325,2219,26,4,4.15833186838193,1
4,0.397243556057259,2220,37,1,1.86121831538934,1
4,0.397243556057259,2220,37,2,5.33732056876081,1
4,0.397243556057259,2220,37,3,5.99586726232775,1
4,0.397243556057259,2220,37,4,7.68870138971702,1
4,1.44752742384131,2221,43,1,3.71362621785301,1
4,1.44752742384131,2221,43,2,5.92056497624142,1
4,1.44752742384131,2221,43,3,8.60930051259629,1
4,1.44752742384131,2221,43,4,11.9258996217921,1
3,-0.0536325389432528,2222,29,1,2.22183297865673,1
3,-0.0536325389432528,2222,29,2,3.54108672926006,1
3,-0.0536325389432528,2222,29,3,5.78521220062243,1
3,-0.0536325389432528,2222,29,4,6.73747405051306,1
4,0.467667330996297,2223,25,1,5.97589027580489,1
4,0.467667330996297,2223,25,2,7.53233889375522,1
4,0.467667330996297,2223,25,3,7.76801807825958,1
4,0.467667330996297,2223,25,4,11.3219537789002,1
3,0.839934772996694,2227,42,1,5.94994682556297,1
3,0.839934772996694,2227,42,2,5.54707482398876,1
3,0.839934772996694,2227,42,3,9.65409466581619,1
3,0.839934772996694,2227,42,4,13.2501495748174,1
3,-1.20680780825072,2228,13,1,0.649757663767132,1
